temperature,ph,turbidity,tds,rainfall,humidity,risk_level,is_synthetic,source
37.4,6.63,10.18,325.18,8.57,53.84,MEDIUM,True,synthetic:who_cdc_rules
19.38,8.98,10.78,421.21,0.0,63.79,MEDIUM,True,synthetic:who_cdc_rules
23.3,8.74,9.84,333.94,27.56,51.79,MEDIUM,True,synthetic:who_cdc_rules
26.92,8.54,8.04,529.15,18.43,91.56,MEDIUM,True,synthetic:who_cdc_rules
25.86,6.2,10.72,268.74,12.5,82.37,MEDIUM,True,synthetic:who_cdc_rules
23.15,5.71,0.1,90.02,29.43,79.58,MEDIUM,True,synthetic:who_cdc_rules
33.3,8.47,8.69,146.24,17.1,59.5,LOW,True,synthetic:who_cdc_rules
33.28,7.54,7.36,89.44,17.7,94.81,MEDIUM,True,synthetic:who_cdc_rules
37.83,8.02,1.85,176.15,11.46,46.86,MEDIUM,True,synthetic:who_cdc_rules
29.83,8.67,0.1,779.32,7.2,84.27,HIGH,True,synthetic:who_cdc_rules
19.52,6.35,2.24,117.06,7.34,37.51,MEDIUM,True,synthetic:who_cdc_rules
20.49,6.58,9.57,534.42,4.8,70.45,HIGH,True,synthetic:who_cdc_rules
28.05,6.29,2.2,677.68,43.92,66.99,HIGH,True,synthetic:who_cdc_rules
30.82,5.85,0.1,447.87,0.0,51.69,MEDIUM,True,synthetic:who_cdc_rules
25.69,6.04,1.18,580.53,15.88,89.69,MEDIUM,True,synthetic:who_cdc_rules
25.97,7.72,9.16,199.68,68.77,47.63,MEDIUM,True,synthetic:who_cdc_rules
24.07,6.98,0.97,241.92,0.0,46.42,LOW,True,synthetic:who_cdc_rules
24.61,8.14,12.12,624.66,21.15,74.76,MEDIUM,True,synthetic:who_cdc_rules
31.89,8.67,1.61,530.56,9.8,64.26,MEDIUM,True,synthetic:who_cdc_rules
33.09,6.66,2.3,279.78,30.59,67.44,LOW,True,synthetic:who_cdc_rules
29.44,7.94,4.17,304.21,33.62,68.93,LOW,True,synthetic:who_cdc_rules
36.86,7.18,7.88,514.3,18.07,91.8,MEDIUM,True,synthetic:who_cdc_rules
32.6,7.47,2.83,248.15,4.26,84.68,MEDIUM,True,synthetic:who_cdc_rules
26.89,8.08,3.99,623.7,24.82,63.8,MEDIUM,True,synthetic:who_cdc_rules
26.52,5.97,4.96,503.47,0.0,41.36,MEDIUM,True,synthetic:who_cdc_rules
35.37,7.39,7.46,276.26,13.13,67.52,MEDIUM,True,synthetic:who_cdc_rules
34.21,8.98,1.04,397.08,14.87,76.98,MEDIUM,True,synthetic:who_cdc_rules
20.49,6.22,3.63,55.83,4.19,73.21,MEDIUM,True,synthetic:who_cdc_rules
34.85,5.99,6.06,507.08,25.22,72.84,MEDIUM,True,synthetic:who_cdc_rules
33.28,6.9,6.62,373.34,27.53,47.43,LOW,True,synthetic:who_cdc_rules
38.29,5.86,5.19,310.96,0.0,30.3,MEDIUM,True,synthetic:who_cdc_rules
25.15,7.9,9.88,422.18,0.0,61.15,LOW,True,synthetic:who_cdc_rules
33.03,8.72,3.15,399.94,0.0,88.32,MEDIUM,True,synthetic:who_cdc_rules
18.88,6.58,11.28,303.66,8.54,80.38,LOW,True,synthetic:who_cdc_rules
31.26,8.07,10.25,326.16,7.09,52.73,MEDIUM,True,synthetic:who_cdc_rules
25.97,7.3,9.93,162.01,0.0,72.36,LOW,True,synthetic:who_cdc_rules
23.02,6.54,5.15,440.69,4.83,87.9,LOW,True,synthetic:who_cdc_rules
23.59,6.61,2.41,329.13,28.93,35.93,LOW,True,synthetic:who_cdc_rules
37.69,7.23,7.05,491.85,21.66,60.19,MEDIUM,True,synthetic:who_cdc_rules
35.8,8.03,10.23,50.0,10.64,86.62,HIGH,True,synthetic:who_cdc_rules
31.42,6.4,1.98,126.29,0.0,81.11,MEDIUM,True,synthetic:who_cdc_rules
35.76,7.57,8.24,368.54,46.97,41.22,HIGH,True,synthetic:who_cdc_rules
18.9,8.84,0.1,627.2,29.45,71.44,MEDIUM,True,synthetic:who_cdc_rules
28.7,8.4,4.91,363.36,20.36,88.57,MEDIUM,True,synthetic:who_cdc_rules
37.07,7.26,4.63,50.0,16.18,36.03,MEDIUM,True,synthetic:who_cdc_rules
18.59,6.34,8.99,50.0,40.25,79.73,MEDIUM,True,synthetic:who_cdc_rules
23.35,5.81,2.93,439.42,21.19,50.61,MEDIUM,True,synthetic:who_cdc_rules
23.77,8.58,3.5,558.9,30.74,89.24,MEDIUM,True,synthetic:who_cdc_rules
30.0,6.19,8.58,361.89,8.18,39.72,MEDIUM,True,synthetic:who_cdc_rules
25.98,6.78,0.1,471.94,0.0,35.52,LOW,True,synthetic:who_cdc_rules
37.41,7.15,12.26,650.4,17.79,42.52,HIGH,True,synthetic:who_cdc_rules
26.2,7.55,4.52,398.4,0.0,52.6,LOW,True,synthetic:who_cdc_rules
37.27,5.85,3.82,399.54,45.8,82.12,HIGH,True,synthetic:who_cdc_rules
30.81,5.67,3.47,393.02,0.03,48.85,MEDIUM,True,synthetic:who_cdc_rules
26.69,8.56,11.39,478.53,27.95,74.27,MEDIUM,True,synthetic:who_cdc_rules
27.89,6.8,0.1,174.97,1.72,30.07,LOW,True,synthetic:who_cdc_rules
23.38,8.52,12.58,604.81,36.99,45.6,HIGH,True,synthetic:who_cdc_rules
34.88,8.72,0.1,372.4,0.0,39.81,MEDIUM,True,synthetic:who_cdc_rules
31.86,8.08,0.1,50.0,34.89,87.52,MEDIUM,True,synthetic:who_cdc_rules
32.19,6.32,9.49,649.31,25.66,64.7,HIGH,True,synthetic:who_cdc_rules
33.88,8.59,11.87,592.61,51.81,39.1,HIGH,True,synthetic:who_cdc_rules
18.56,7.09,12.23,492.86,0.0,58.3,LOW,True,synthetic:who_cdc_rules
37.53,7.39,5.22,494.67,0.0,53.93,HIGH,True,synthetic:who_cdc_rules
34.4,8.04,6.56,499.75,22.24,77.29,LOW,True,synthetic:who_cdc_rules
18.17,6.08,11.29,594.77,20.7,46.33,MEDIUM,True,synthetic:who_cdc_rules
32.96,7.1,11.01,316.61,19.87,34.57,MEDIUM,True,synthetic:who_cdc_rules
37.46,5.94,5.21,291.08,19.92,39.81,MEDIUM,True,synthetic:who_cdc_rules
32.28,7.56,2.85,709.97,22.32,93.21,MEDIUM,True,synthetic:who_cdc_rules
19.03,5.89,5.55,585.71,26.15,41.48,MEDIUM,True,synthetic:who_cdc_rules
24.84,8.84,5.97,481.85,1.13,84.59,MEDIUM,True,synthetic:who_cdc_rules
39.04,5.6,15.47,481.48,9.47,91.48,HIGH,True,synthetic:who_cdc_rules
30.6,7.96,10.2,372.72,21.6,32.17,MEDIUM,True,synthetic:who_cdc_rules
24.28,8.08,8.45,297.05,7.73,61.88,LOW,True,synthetic:who_cdc_rules
37.3,5.99,10.6,299.92,1.37,88.72,HIGH,True,synthetic:who_cdc_rules
30.15,6.07,8.48,437.28,7.28,69.22,MEDIUM,True,synthetic:who_cdc_rules
21.73,6.6,4.62,394.22,0.0,56.54,LOW,True,synthetic:who_cdc_rules
34.48,6.24,2.64,231.11,32.04,93.26,MEDIUM,True,synthetic:who_cdc_rules
20.4,8.82,1.49,366.35,19.04,66.82,MEDIUM,True,synthetic:who_cdc_rules
35.37,7.63,0.1,249.86,31.79,67.12,MEDIUM,True,synthetic:who_cdc_rules
29.32,8.47,6.25,523.43,26.97,84.54,MEDIUM,True,synthetic:who_cdc_rules
30.17,8.89,20.05,224.56,8.16,42.62,HIGH,True,synthetic:who_cdc_rules
19.59,8.49,0.1,186.03,6.3,72.47,LOW,True,synthetic:who_cdc_rules
38.93,6.32,5.26,177.99,29.49,89.44,HIGH,True,synthetic:who_cdc_rules
28.65,5.7,8.86,169.35,9.02,60.2,MEDIUM,True,synthetic:who_cdc_rules
38.42,5.91,10.71,671.76,17.89,69.37,HIGH,True,synthetic:who_cdc_rules
22.3,5.92,8.79,50.0,6.03,40.99,MEDIUM,True,synthetic:who_cdc_rules
18.48,8.09,2.33,256.45,19.97,89.06,LOW,True,synthetic:who_cdc_rules
35.71,7.62,5.95,569.87,32.47,74.23,MEDIUM,True,synthetic:who_cdc_rules
29.16,7.99,6.75,437.78,0.0,74.55,LOW,True,synthetic:who_cdc_rules
23.37,5.63,5.44,330.85,21.92,45.67,MEDIUM,True,synthetic:who_cdc_rules
38.12,8.27,0.63,567.77,0.0,30.95,MEDIUM,True,synthetic:who_cdc_rules
29.63,6.08,9.81,292.38,14.54,41.61,MEDIUM,True,synthetic:who_cdc_rules
36.44,7.45,17.37,691.42,0.0,45.15,HIGH,True,synthetic:who_cdc_rules
19.25,6.78,3.79,317.67,23.12,71.89,LOW,True,synthetic:who_cdc_rules
27.13,7.99,8.62,214.62,0.0,60.79,LOW,True,synthetic:who_cdc_rules
19.25,7.24,0.1,607.73,18.17,37.82,MEDIUM,True,synthetic:who_cdc_rules
20.87,7.73,7.42,672.11,13.24,91.79,MEDIUM,True,synthetic:who_cdc_rules
33.95,6.69,7.11,50.0,24.61,60.66,LOW,True,synthetic:who_cdc_rules
31.44,6.98,7.27,550.97,15.14,82.91,MEDIUM,True,synthetic:who_cdc_rules
18.32,5.95,14.49,422.67,23.25,62.43,MEDIUM,True,synthetic:who_cdc_rules
25.86,7.58,0.63,153.49,32.09,54.0,LOW,True,synthetic:who_cdc_rules
26.18,7.56,1.01,209.99,25.58,94.68,LOW,True,synthetic:who_cdc_rules
20.42,6.66,5.77,769.17,28.16,55.06,MEDIUM,True,synthetic:who_cdc_rules
23.76,8.53,0.1,646.92,9.24,89.35,MEDIUM,True,synthetic:who_cdc_rules
26.92,6.9,9.6,50.0,23.89,35.27,LOW,True,synthetic:who_cdc_rules
33.01,5.61,5.59,311.73,0.0,36.92,MEDIUM,True,synthetic:who_cdc_rules
22.64,6.0,6.69,101.48,6.47,41.08,MEDIUM,True,synthetic:who_cdc_rules
28.71,6.24,5.98,542.68,36.92,39.39,MEDIUM,True,synthetic:who_cdc_rules
21.06,8.98,10.89,626.54,41.63,52.75,HIGH,True,synthetic:who_cdc_rules
26.51,6.99,10.27,728.49,32.57,74.46,MEDIUM,True,synthetic:who_cdc_rules
34.15,7.97,14.83,71.48,2.83,35.59,MEDIUM,True,synthetic:who_cdc_rules
25.64,7.45,3.4,196.14,27.88,65.58,LOW,True,synthetic:who_cdc_rules
23.34,8.34,3.61,527.64,2.31,77.28,LOW,True,synthetic:who_cdc_rules
20.77,7.16,0.1,383.74,14.32,47.56,LOW,True,synthetic:who_cdc_rules
35.18,8.39,4.16,243.14,10.0,35.81,MEDIUM,True,synthetic:who_cdc_rules
20.45,7.85,10.08,559.72,32.62,74.63,MEDIUM,True,synthetic:who_cdc_rules
33.6,7.48,6.03,645.16,23.85,71.0,MEDIUM,True,synthetic:who_cdc_rules
20.16,7.06,13.22,219.75,3.15,60.9,MEDIUM,True,synthetic:who_cdc_rules
38.37,7.92,0.1,50.05,19.1,88.69,MEDIUM,True,synthetic:who_cdc_rules
36.49,6.88,2.96,379.49,34.12,66.49,MEDIUM,True,synthetic:who_cdc_rules
31.38,6.4,8.14,333.92,50.76,51.79,MEDIUM,True,synthetic:who_cdc_rules
35.54,7.58,0.29,87.94,10.01,64.79,LOW,True,synthetic:who_cdc_rules
25.92,8.16,2.09,442.12,8.66,49.65,LOW,True,synthetic:who_cdc_rules
37.92,5.93,9.68,174.55,4.62,93.74,HIGH,True,synthetic:who_cdc_rules
38.08,8.73,9.38,546.05,0.0,85.18,HIGH,True,synthetic:who_cdc_rules
25.0,6.7,9.37,50.0,24.96,55.8,LOW,True,synthetic:who_cdc_rules
38.73,8.83,3.97,464.05,2.08,59.34,MEDIUM,True,synthetic:who_cdc_rules
38.0,5.68,3.52,129.67,34.03,50.92,MEDIUM,True,synthetic:who_cdc_rules
34.7,6.05,11.79,699.46,36.14,67.77,HIGH,True,synthetic:who_cdc_rules
35.3,7.2,5.51,207.28,2.35,64.87,MEDIUM,True,synthetic:who_cdc_rules
21.26,6.74,6.26,463.9,38.69,41.49,LOW,True,synthetic:who_cdc_rules
29.77,7.45,8.99,372.35,27.45,32.11,LOW,True,synthetic:who_cdc_rules
36.62,6.26,5.01,228.29,21.58,38.6,MEDIUM,True,synthetic:who_cdc_rules
28.29,5.79,5.31,242.66,0.0,44.5,MEDIUM,True,synthetic:who_cdc_rules
26.27,6.05,0.1,573.4,0.0,87.09,MEDIUM,True,synthetic:who_cdc_rules
32.44,8.02,7.15,451.1,32.91,33.29,LOW,True,synthetic:who_cdc_rules
32.26,7.48,0.1,217.92,0.0,55.81,LOW,True,synthetic:who_cdc_rules
18.56,7.57,0.48,1020.94,5.09,57.59,MEDIUM,True,synthetic:who_cdc_rules
29.01,5.57,9.5,543.62,7.25,84.5,MEDIUM,True,synthetic:who_cdc_rules
31.33,7.98,9.52,336.27,18.68,38.31,MEDIUM,True,synthetic:who_cdc_rules
26.98,8.54,0.1,564.59,2.47,77.83,MEDIUM,True,synthetic:who_cdc_rules
38.68,7.14,12.44,474.57,0.0,30.59,MEDIUM,True,synthetic:who_cdc_rules
37.97,8.97,9.71,439.65,6.21,37.88,MEDIUM,True,synthetic:who_cdc_rules
30.74,7.2,0.1,346.88,24.44,81.69,MEDIUM,True,synthetic:who_cdc_rules
38.21,8.91,3.06,53.22,55.8,42.68,HIGH,True,synthetic:who_cdc_rules
35.78,6.91,5.67,728.03,12.89,89.56,HIGH,True,synthetic:who_cdc_rules
24.41,7.51,0.1,464.53,18.65,65.85,LOW,True,synthetic:who_cdc_rules
38.38,7.01,7.36,609.09,0.0,35.16,MEDIUM,True,synthetic:who_cdc_rules
28.16,7.34,1.9,372.22,28.04,33.77,LOW,True,synthetic:who_cdc_rules
22.6,6.63,7.56,874.45,38.53,45.94,MEDIUM,True,synthetic:who_cdc_rules
34.62,6.52,5.46,453.52,24.87,64.2,HIGH,True,synthetic:who_cdc_rules
30.54,8.37,9.18,544.05,0.0,87.15,MEDIUM,True,synthetic:who_cdc_rules
33.38,8.65,4.48,142.77,38.66,32.15,MEDIUM,True,synthetic:who_cdc_rules
24.42,5.85,0.1,810.7,21.97,67.59,MEDIUM,True,synthetic:who_cdc_rules
26.69,7.39,3.63,548.49,35.46,58.24,LOW,True,synthetic:who_cdc_rules
27.14,7.21,7.44,226.33,4.01,94.38,LOW,True,synthetic:who_cdc_rules
21.51,8.46,7.8,597.65,41.73,75.85,MEDIUM,True,synthetic:who_cdc_rules
23.48,7.34,0.32,317.26,0.0,91.68,LOW,True,synthetic:who_cdc_rules
39.57,7.8,17.12,374.93,34.26,35.68,MEDIUM,True,synthetic:who_cdc_rules
26.17,6.96,3.68,323.19,21.79,35.31,LOW,True,synthetic:who_cdc_rules
32.46,6.26,2.39,285.95,37.85,55.37,MEDIUM,True,synthetic:who_cdc_rules
18.75,7.5,6.77,411.51,40.15,78.55,MEDIUM,True,synthetic:who_cdc_rules
24.12,7.46,4.19,294.93,20.27,63.51,LOW,True,synthetic:who_cdc_rules
26.42,7.69,6.01,368.84,50.48,42.46,MEDIUM,True,synthetic:who_cdc_rules
35.39,7.68,7.81,227.37,11.44,37.9,MEDIUM,True,synthetic:who_cdc_rules
25.29,6.43,7.07,655.56,8.08,72.01,MEDIUM,True,synthetic:who_cdc_rules
34.92,8.66,7.66,632.22,26.09,42.7,MEDIUM,True,synthetic:who_cdc_rules
29.09,7.09,4.68,280.5,24.54,86.46,MEDIUM,True,synthetic:who_cdc_rules
23.44,7.01,2.02,50.0,4.23,66.83,LOW,True,synthetic:who_cdc_rules
34.44,7.4,17.59,216.45,0.0,50.71,MEDIUM,True,synthetic:who_cdc_rules
25.86,5.98,1.35,426.83,4.74,64.31,MEDIUM,True,synthetic:who_cdc_rules
23.05,7.21,0.1,380.02,21.28,46.11,LOW,True,synthetic:who_cdc_rules
24.17,5.71,12.91,367.06,0.0,70.02,MEDIUM,True,synthetic:who_cdc_rules
33.16,7.86,5.14,538.96,28.47,41.91,LOW,True,synthetic:who_cdc_rules
21.59,8.33,7.25,318.48,46.53,93.87,MEDIUM,True,synthetic:who_cdc_rules
21.75,7.51,13.79,50.0,0.0,48.91,MEDIUM,True,synthetic:who_cdc_rules
32.94,6.86,0.1,152.2,0.0,79.35,LOW,True,synthetic:who_cdc_rules
21.12,8.55,5.93,608.49,34.19,30.7,MEDIUM,True,synthetic:who_cdc_rules
21.01,6.33,1.34,343.76,4.08,93.71,MEDIUM,True,synthetic:who_cdc_rules
33.39,7.13,2.77,433.01,2.67,69.81,LOW,True,synthetic:who_cdc_rules
35.12,7.84,2.63,486.03,39.45,68.72,MEDIUM,True,synthetic:who_cdc_rules
